2021-01-14T19:59:51 [AT_GLOBAL       ]I:  Task Server Log - HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q  (V3.4.3.R1 localhost.localdomain Linux 4.14.59-64.43.amzn1.x86_64 #1 SMP Thu Aug 2 21:29:33 UTC 2018 x86_64 64-bit, PID: 9058) started at Thu Jan 14 19:59:51 2021  (at_logger.c:2700)
2021-01-14T19:59:51 [DATA_STRUCTURE  ]I:  SQLite version is 3.31.1  (at_sqlite.c:174)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Added Index to table_def successfully  (odbc_util.c:1449)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Setting connection timeout as : '8'  (ar_odbc_conn.c:523)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Init CSV target for table id '5'  (csv_target.c:702)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to create data file folder '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/5  (csv_target.c:728)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Target starts loading new table 'customer_orders'.'products'  (endpointshell.c:2790)
2021-01-14T19:59:57 [TARGET_LOAD     ]I:  Load finished for table 'CUSTOMER_ORDERS'.'PRODUCTS' (Id = 5). 46 rows received. 0 rows skipped. Volume transferred 67080.  (streamcomponent.c:3815)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to load file '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/5/LOAD00000001.csv'  (csv_target.c:1464)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Postgres engine, so escaping any '$' characters in table : products or schema : customer_orders name  (csv_target.c:1475)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Load data command. Path: , Exe name: psql, Exe params: -h aurpg02-instance-1.czzdit7hfndz.us-east-2.rds.amazonaws.com -p 5432 -U postgres -w -d aurpg02 -c """\\copy \""customer_orders\"".\""products\"" from '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/5/LOAD00000001.csv' WITH DELIMITER ',' CSV NULL 'attNULL' ESCAPE '\\'"""  (provider_syntax_manager.c:2748)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to run load statement, '/psql'  (csv_target.c:1056)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Before wait for command  (csv_target.c:937)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Adding columns to table_def customer_orders.shipments  (odbc_util.c:1160)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column shipment_id added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column store_id added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column customer_id added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column delivery_address added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column shipment_status added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Added all columns to table_def successfully  (odbc_util.c:1294)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Got table indexes successfully  (odbc_util.c:1299)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC version '03.52'  (ar_odbc_conn.c:578)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC qualifier name separator: '.'  (ar_odbc_conn.c:587)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC quote char: '"'  (ar_odbc_conn.c:594)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC dbms name: 'PostgreSQL'  (ar_odbc_conn.c:601)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC dbms version: '11.0.7'  (ar_odbc_conn.c:607)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC driver name: 'psqlodbcw.so'  (ar_odbc_conn.c:613)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC driver version: '12.01.0000'  (ar_odbc_conn.c:619)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC database name: 'aurpg02'  (ar_odbc_conn.c:625)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC server name: 'aurpg02-instance-1.czzdit7hfndz.us-east-2.rds.amazonaws.com'  (ar_odbc_conn.c:633)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC max schema name len: '63'  (ar_odbc_conn.c:639)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC max table name len: '63'  (ar_odbc_conn.c:644)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC max column name len: '63'  (ar_odbc_conn.c:649)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC provider needs long data len: 'N'  (ar_odbc_conn.c:655)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Search pattern escape: '\'  (ar_odbc_conn.c:667)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC Provider supported data types:   (ar_odbc_conn.c:1131)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Setting connection timeout as : '8'  (ar_odbc_conn.c:523)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Got table PK successfully  (odbc_util.c:1329)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Adding PK to table definition  (odbc_util.c:1353)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  1 PK segments  (odbc_util.c:1383)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Added PK to table_def successfully  (odbc_util.c:1410)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Adding unique index to table definition  (odbc_util.c:1419)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Added Index to table_def successfully  (odbc_util.c:1449)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  After wait for load command  (csv_target.c:953)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC version '03.52'  (ar_odbc_conn.c:578)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC qualifier name separator: '.'  (ar_odbc_conn.c:587)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC quote char: '"'  (ar_odbc_conn.c:594)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC dbms name: 'PostgreSQL'  (ar_odbc_conn.c:601)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC dbms version: '11.0.7'  (ar_odbc_conn.c:607)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC driver name: 'psqlodbcw.so'  (ar_odbc_conn.c:613)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC driver version: '12.01.0000'  (ar_odbc_conn.c:619)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC database name: 'aurpg02'  (ar_odbc_conn.c:625)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC server name: 'aurpg02-instance-1.czzdit7hfndz.us-east-2.rds.amazonaws.com'  (ar_odbc_conn.c:633)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC max schema name len: '63'  (ar_odbc_conn.c:639)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC max table name len: '63'  (ar_odbc_conn.c:644)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC max column name len: '63'  (ar_odbc_conn.c:649)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC provider needs long data len: 'N'  (ar_odbc_conn.c:655)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Search pattern escape: '\'  (ar_odbc_conn.c:667)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  ODBC Provider supported data types:   (ar_odbc_conn.c:1131)
2021-01-14T19:59:57 [TARGET_LOAD     ]I:  Target endpoint 'PostgreSQL' is using provider syntax 'PostgreSQLLinux'  (provider_syntax_manager.c:628)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Load data command. Path: , Exe name: psql, Exe params:   (provider_syntax_manager.c:2748)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to run load statement, '/psql'  (csv_target.c:1056)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Before wait for command  (csv_target.c:937)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  After wait for load command  (csv_target.c:953)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Init CSV target for table id '6'  (csv_target.c:702)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to create data file folder '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/6  (csv_target.c:728)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Target starts loading new table 'customer_orders'.'shipments'  (endpointshell.c:2790)
2021-01-14T19:59:57 [TARGET_LOAD     ]I:  Load finished for table 'CUSTOMER_ORDERS'.'SHIPMENTS' (Id = 6). 1892 rows received. 0 rows skipped. Volume transferred 1032520.  (streamcomponent.c:3815)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to load file '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/6/LOAD00000001.csv'  (csv_target.c:1464)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Postgres engine, so escaping any '$' characters in table : shipments or schema : customer_orders name  (csv_target.c:1475)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Load data command. Path: , Exe name: psql, Exe params: -h aurpg02-instance-1.czzdit7hfndz.us-east-2.rds.amazonaws.com -p 5432 -U postgres -w -d aurpg02 -c """\\copy \""customer_orders\"".\""shipments\"" from '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/6/LOAD00000001.csv' WITH DELIMITER ',' CSV NULL 'attNULL' ESCAPE '\\'"""  (provider_syntax_manager.c:2748)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to run load statement, '/psql'  (csv_target.c:1056)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Before wait for command  (csv_target.c:937)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Load command output: psql: /usr/lib64/libcom_err.so.2: no version information available (required by /rdsdbbin/awsdms/lib/libgssapi_krb5.so.2) psql: /usr/lib64/libcom_err.so.2: no version information available (required by /rdsdbbin/awsdms/lib/libkrb5.so.3) COPY 46  (csv_target.c:1007)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Loading of table 'customer_orders'.'products' finished by subtask 1 thread 1  (endpointshell.c:2853)
2021-01-14T19:59:57 [TASK_MANAGER    ]I:  Loading finished for table 'CUSTOMER_ORDERS'.'PRODUCTS' (Id = 5) by subtask 1. 46 records transferred.  (replicationtask.c:2407)
2021-01-14T19:59:57 [TASK_MANAGER    ]D:  Sending control record to component st_1_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA. Command is 'TABLE_UNLOAD_FINISHED', First table id is '5'  (subtask.c:1960)
2021-01-14T19:59:57 [TASK_MANAGER    ]D:  Sending control record to component st_0_transaction_sorter. Command is 'TABLE_UNLOAD_FINISHED', First table id is '5'  (subtask.c:1960)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Command 'TABLE_UNLOAD_FINISHED' received in component 'st_1_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA'  (streamcomponent.c:2266)
2021-01-14T19:59:57 [TABLES_MANAGER  ]I:  Next table to load 'CUSTOMER_ORDERS'.'STORES' ID = 7, order = 0  (tasktablesmanager.c:1827)
2021-01-14T19:59:57 [TASK_MANAGER    ]D:  Sending control record to component st_0_transaction_sorter. Command is 'START_TABLE_UNLOAD_REQ', First table id is '7'  (subtask.c:1960)
2021-01-14T19:59:57 [TASK_MANAGER    ]D:  Subtasks status. Idle 1, Waiting 0, Running 2  (replicationtask_util.c:961)
2021-01-14T19:59:57 [SORTER          ]I:  Start collecting changes for table id = 7  (sorter_transaction.c:2217)
2021-01-14T19:59:57 [TASK_MANAGER    ]D:  Sending control record to component st_1_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA. Command is 'UNLOAD_TABLE', First table id is '7'  (subtask.c:1960)
2021-01-14T19:59:57 [TASK_MANAGER    ]I:  Start loading table 'CUSTOMER_ORDERS'.'STORES' (Id = 7) by subtask 1. Start load timestamp 0005B8E1B3212700  (replicationtask_util.c:747)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Command 'UNLOAD_TABLE' received in component 'st_1_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA'  (streamcomponent.c:2266)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to retrieve metadata of the table id 7   (endpointshell.c:3537)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Execute table description query 'SELECT * FROM "CUSTOMER_ORDERS"."STORES"'  (oracle_endpoint_table.c:1910)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Load command output: psql: /usr/lib64/libcom_err.so.2: no version information available (required by /rdsdbbin/awsdms/lib/libgssapi_krb5.so.2) psql: /usr/lib64/libcom_err.so.2: no version information available (required by /rdsdbbin/awsdms/lib/libkrb5.so.3) psql (PostgreSQL) 12.2  (csv_target.c:1007)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Retrieve the column info of table 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:2049)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Get object id of table 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:2159)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to prepare the statement 'select object_id from ALL_OBJECTS where owner = :1 and object_name = :2 and (object_type = 'TABLE' or object_type = 'VIEW') and temporary = 'N' and object_name not like 'BIN$%' and object_name not like 'DR$%' for 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:1018)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to prepare the statement 'select NVL(c.num_rows, 0), NVL(c.tablespace_name, ' '), NVL(s.comments, ' ') from (select num_rows, tablespace_name, table_name from all_tables where owner = :1 and table_name = :2) c left outer join (select comments, table_name from all_tab_comments where owner = :1 and table_name = :2) s on c.table_name = s.table_name' for 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:830)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Table 'CUSTOMER_ORDERS.STORES' number of rows is '23', tablespace 'USERS'  (oracle_endpoint_table.c:864)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to prepare the statement 'select NVL(c.VIRTUAL_COLUMN,'NO'), NVL(c.column_name, ' '), NVL(c.segment_column_id, -1), NVL(c.data_type, ' '), NVL(e.column_name, ' '), NVL(c.char_used, ' '), NVL(s.comments, ' ') from (select VIRTUAL_COLUMN, column_name, column_id, segment_column_id, data_type, char_used from all_tab_cols where owner = :1 and table_name = :2) c left outer join (select column_name from all_encrypted_columns where owner = :1 and table_name = :2) e on e.column_name = c.column_name left outer join (select comments, column_name from all_col_comments where owner = :1 and table_name = :2) s on c.column_name = s.column_name order by c.column_id, c.segment_column_id' for 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:1257)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to prepare the statement 'select column_name, data_type, virtual_column from all_tab_cols where owner = :1 and table_name = :2 for 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:1473)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to prepare the statement 'select cols.column_name, cons.constraint_name, NVL((select NVL(indcols.DESCEND, 'ASC') from all_ind_columns indcols where indcols.table_name = cols.table_name AND indcols.table_owner = cols.owner and cons.index_name = indcols.index_name and cols.column_name = indcols.column_name), 'ASC') from all_constraints cons, all_cons_columns cols where cols.table_name = :1 and cols.owner = :2 and cons.constraint_type = 'P' and cons.constraint_name = cols.constraint_name and cons.owner = cols.owner order by cols.position' for 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:591)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Primary key STORE_ID used for table 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:669)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to prepare the statement 'select i.index_name, i.tablespace_name, NVL(c.column_name,' '), NVL(c.DESCEND, 'ASC') from all_indexes i, all_ind_columns c where i.index_name = c.index_name and (i.INDEX_TYPE = 'NORMAL' or i.INDEX_TYPE = 'FUNCTION-BASED NORMAL') and i.table_name = :1 and i.owner = c.index_owner and i.table_owner = :2 and c.table_name = :1 and c.table_owner = :2 and i.uniqueness = 'UNIQUE' order by c.index_name, c.column_position for 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:1609)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Unique index STORE_NAME_U (STORE_NAME) used for table 'CUSTOMER_ORDERS.STORES'  (oracle_endpoint_table.c:1564)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Table schema 'CUSTOMER_ORDERS.STORES' is completed  (oracle_endpoint_table.c:2217)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to build the partition list for the table 'CUSTOMER_ORDERS.STORES'  (metadatamanager.c:2408)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Going to prepare the statement 'select PARTITION_NAME, SUBPARTITION_COUNT, ' ', 'P' from ALL_TAB_PARTITIONS where TABLE_OWNER = 'CUSTOMER_ORDERS' and TABLE_NAME = 'STORES'  union  select PARTITION_NAME, 0, SUBPARTITION_NAME, 'S' from ALL_TAB_SUBPARTITIONS where TABLE_OWNER = 'CUSTOMER_ORDERS' and TABLE_NAME = 'STORES'  order by PARTITION_NAME, SUBPARTITION_COUNT desc'  (oracle_endpoint_lists.c:587)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Completed to build the partition list for the table 'CUSTOMER_ORDERS.STORES', number of partitions is '0', total number of subpartitions is '0'  (metadatamanager.c:2425)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Order by '', Resume Where '', Transformation Where ''  (endpointshell.c:7616)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Start unload loop  (oracle_endpoint_unload.c:355)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Sending load start for table 7 table owner CUSTOMER_ORDERS and name STORES at st_1_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA  (endpointshell.c:935)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to truncate table 'customer_orders'.'stores'  (endpointshell.c:2532)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Getting all tables that match following pattern: owner: 'customer\_orders', table: 'stores'  (ar_odbc_conn.c:1456)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Select statement for UNLOAD is 'SELECT "STORE_ID","STORE_NAME","WEB_ADDRESS","PHYSICAL_ADDRESS","LATITUDE","LONGITUDE","LOGO","LOGO_MIME_TYPE","LOGO_FILENAME","LOGO_CHARSET","LOGO_LAST_UPDATED"  FROM "CUSTOMER_ORDERS"."STORES"'  (oracle_endpoint_utils.c:1979)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Get tables returned 1 tables  (ar_odbc_conn.c:1678)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Truncate table statement: TRUNCATE TABLE "customer_orders"."stores"  (provider_syntax_manager.c:1778)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]D:  Initializing table 'CUSTOMER_ORDERS'.'STORES' for unload succeeded  (oracle_endpoint_unload.c:391)
2021-01-14T19:59:57 [SOURCE_UNLOAD   ]I:  Unload finished for table 'CUSTOMER_ORDERS'.'STORES' (Id = 7). 23 rows sent.  (streamcomponent.c:3528)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  After wait for load command  (csv_target.c:953)
2021-01-14T19:59:57 [TARGET_LOAD     ]I:  postgres_set_encoding(...) Main encoding details: Name='UTF8', Language='all', isServerEncoding?='true' storageFactor=4, ConverterName='UTF-8'  (odbc_endpoint_imp.c:2567)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  User default schema is 'public'  (odbc_endpoint_imp.c:647)
2021-01-14T19:59:57 [TARGET_LOAD     ]I:  Transaction size is 10000. Array size is 1000.  (odbc_endpoint_imp.c:881)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Working in CSV Target mode  (odbc_endpoint_imp.c:1482)
2021-01-14T19:59:57 [TASK_MANAGER    ]D:  Prepare component st_4_YVBEEYWB5SRRLZZJVXRLC4BL6PHO77KMVLCVDIY  (subtask.c:846)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Going to create table 'customer_orders'.'stores'  (endpointshell.c:2582)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Getting all tables that match following pattern: owner: 'customer\_orders', table: 'stores'  (ar_odbc_conn.c:1456)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Get tables returned 1 tables  (ar_odbc_conn.c:1678)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Adding columns to table_def customer_orders.stores  (odbc_util.c:1160)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column store_id added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column store_name added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column web_address added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column physical_address added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column latitude added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column longitude added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column logo added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column logo_mime_type added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column logo_filename added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column logo_charset added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Column logo_last_updated added to table_def  (odbc_util.c:1285)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Added all columns to table_def successfully  (odbc_util.c:1294)
2021-01-14T19:59:57 [TARGET_LOAD     ]D:  Got table indexes successfully  (odbc_util.c:1299)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Got table PK successfully  (odbc_util.c:1329)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Adding PK to table definition  (odbc_util.c:1353)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  1 PK segments  (odbc_util.c:1383)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Added PK to table_def successfully  (odbc_util.c:1410)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Adding unique index to table definition  (odbc_util.c:1419)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Added Index to table_def successfully  (odbc_util.c:1449)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Added Index to table_def successfully  (odbc_util.c:1449)
2021-01-14T19:59:58 [SOURCE_CAPTURE  ]D:  Connecting to Oracle: NLS environment created  (oracle_endpoint_conn.c:904)
2021-01-14T19:59:58 [SOURCE_CAPTURE  ]D:  Connecting to Oracle: Handles allocated  (oracle_endpoint_conn.c:923)
2021-01-14T19:59:58 [SOURCE_CAPTURE  ]D:  Connecting to Oracle: Server attached  (oracle_endpoint_conn.c:930)
2021-01-14T19:59:58 [SOURCE_CAPTURE  ]I:  Connecting to Oracle: Beginning session  (oracle_endpoint_conn.c:958)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Init CSV target for table id '7'  (csv_target.c:702)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Going to create data file folder '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/7  (csv_target.c:728)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Target starts loading new table 'customer_orders'.'stores'  (endpointshell.c:2790)
2021-01-14T19:59:58 [TARGET_LOAD     ]I:  Load finished for table 'CUSTOMER_ORDERS'.'STORES' (Id = 7). 23 rows received. 0 rows skipped. Volume transferred 17304.  (streamcomponent.c:3815)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Going to load file '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/7/LOAD00000001.csv'  (csv_target.c:1464)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Postgres engine, so escaping any '$' characters in table : stores or schema : customer_orders name  (csv_target.c:1475)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Load data command. Path: , Exe name: psql, Exe params: -h aurpg02-instance-1.czzdit7hfndz.us-east-2.rds.amazonaws.com -p 5432 -U postgres -w -d aurpg02 -c """\\copy \""customer_orders\"".\""stores\"" from '/rdsdbdata/data/tasks/HSVLZ47BNLHC7RROIHZQ4G4OJLGCASAU6ZQ4X5Q/data_files/7/LOAD00000001.csv' WITH DELIMITER ',' CSV NULL 'attNULL' ESCAPE '\\'"""  (provider_syntax_manager.c:2748)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Going to run load statement, '/psql'  (csv_target.c:1056)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Load command output: psql: /usr/lib64/libcom_err.so.2: no version information available (required by /rdsdbbin/awsdms/lib/libgssapi_krb5.so.2) psql: /usr/lib64/libcom_err.so.2: no version information available (required by /rdsdbbin/awsdms/lib/libkrb5.so.3) COPY 1892  (csv_target.c:1007)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Before wait for command  (csv_target.c:937)
2021-01-14T19:59:58 [TARGET_LOAD     ]D:  Loading of table 'customer_orders'.'shipments' finished by subtask 3 thread 1  (endpointshell.c:2853)
2021-01-14T19:59:58 [TASK_MANAGER    ]I:  Loading finished for table 'CUSTOMER_ORDERS'.'SHIPMENTS' (Id = 6) by subtask 3. 1892 records transferred.  (replicationtask.c:2407)
2021-01-14T19:59:58 [TASK_MANAGER    ]D:  Sending control record to component st_3_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA. Command is 'TABLE_UNLOAD_FINISHED', First table id is '6'  (subtask.c:1960)
2021-01-14T19:59:58 [TASK_MANAGER    ]D:  Sending control record to component st_0_transaction_sorter. Command is 'TABLE_UNLOAD_FINISHED', First table id is '6'  (subtask.c:1960)
2021-01-14T19:59:58 [SOURCE_UNLOAD   ]D:  Command 'TABLE_UNLOAD_FINISHED' received in component 'st_3_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA'  (streamcomponent.c:2266)
2021-01-14T19:59:58 [TASK_MANAGER    ]D:  Subtask #3 is going down  (replicationtask_util.c:558)
2021-01-14T19:59:58 [TASK_MANAGER    ]D:  Sending control record to component st_3_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA. Command is 'STOP', First table id is '0'  (subtask.c:1960)
2021-01-14T19:59:58 [TASK_MANAGER    ]D:  Stop command for component st_3_M3G74ZFVFVM6LCEPQPU2YH2VZ4RHAYAZET2RFFA  (subtask.c:1966)
