"2013-04-23", "PKQ20", "VRA", "SYX", "active" 
"2013-10-07", "LB30", "CSX", "TNA", "cancelled" 
"2013-02-09", "ARA81", "TGD", "EIN", "unknown" 
"2013-08-05", "RIO26", "ATL", "AFW", "unknown" 
"2013-08-15", "BCA10", "CDG", "YVR", "unknown" 
"2013-06-08", "KAT32", "LTX", "BRS", "active" 
"2013-11-02", "TAQ23", "SGF", "PVR", "scheduled" 
"2013-04-23", "OWS25", "DMK", "LTX", "unknown" 
"2013-11-26", "BFG55", "SUS", "VIE", "active" 
"2013-02-28", "Z377", "YYZ", "XMN", "active" 
"2013-06-27", "NAS17", "LPA", "LCA", "active" 
"2013-10-01", "M628", "MRU", "CRL", "unknown" 
"2013-03-27", "GL81", "SCQ", "EDI", "unknown" 
"2013-02-28", "AMQ29", "TNA", "CTU", "active" 
"2013-01-28", "XY12", "AFW", "NWI", "scheduled" 
"2013-01-12", "GCA96", "BHX", "AMA", "scheduled" 
"2013-02-23", "GSC89", "HNL", "SKP", "active" 
"2013-12-27", "NWS10", "PVG", "FRA", "active" 
"2013-04-04", "BIA28", "HYD", "ICN", "scheduled" 
"2013-01-22", "SSA11", "MKE", "FSZ", "scheduled" 
"2013-09-23", "SNE16", "TOS", "MUO", "unknown" 
"2013-09-21", "INQ14", "MHT", "HET", "active" 
"2013-07-01", "BOI29", "GPT", "MDW", "cancelled" 
"2013-04-27", "EIA64", "HAJ", "CHA", "scheduled" 
"2013-08-18", "CMQ30", "ARN", "LUF", "cancelled" 
"2013-03-18", "XBX97", "AAP", "BHM", "active" 
"2013-05-17", "AIT19", "SZX", "IAD", "unknown" 
"2013-11-24", "EAS17", "SKA", "ZAG", "unknown" 
"2013-12-27", "BF25", "FLN", "TLL", "landed" 
"2013-02-10", "XAO31", "WAW", "TBZ", "unknown" 
"2013-11-19", "COC17", "SGN", "DCA", "scheduled" 
"2013-09-07", "LH19", "STN", "AAP", "landed" 
"2013-03-07", "JI11", "SPS", "LUX", "cancelled" 
"2013-12-09", "KV30", "FKB", "RUH", "scheduled" 
"2013-02-12", "VR17", "DAB", "OTP", "active" 
"2013-09-28", "BC26", "BEG", "MEX", "active" 
"2013-12-23", "MG63", "KIN", "FIH", "landed" 
"2013-07-22", "SAJ18", "LED", "GOT", "cancelled" 
"2013-08-27", "NG68", "CMH", "JED", "active" 
"2013-05-15", "LHA13", "MAN", "KMG", "cancelled" 
"2013-05-14", "MH13", "WRB", "TUL", "scheduled" 
"2013-03-20", "CVQ25", "DEL", "VBG", "landed" 
"2013-04-15", "EET25", "CCU", "RAR", "active" 
"2013-11-10", "LO89", "TRI", "KTW", "unknown" 
"2013-03-15", "ANO89", "ORF", "DJJ", "unknown" 
"2013-07-22", "BAK14", "RNO", "HOU", "scheduled" 
"2013-06-24", "EH27", "NKG", "DLC", "cancelled" 
"2013-12-04", "NJA28", "REP", "OMA", "cancelled" 
"2013-01-08", "TXA19", "HET", "ICT", "active" 
"2013-07-09", "KAH19", "GPT", "CBM", "scheduled" 
"2013-04-08", "NLQ31", "HSV", "BCN", "cancelled" 
"2013-01-08", "SYB12", "LAD", "DNA", "unknown" 
"2013-10-20", "GRA14", "GSO", "PMO", "cancelled" 
"2013-08-08", "SAX31", "DAM", "OSL", "cancelled" 
"2013-11-11", "POA16", "MRU", "BOS", "landed" 
"2013-08-23", "AMQ24", "GSB", "HAJ", "cancelled" 
"2013-04-06", "BZQ16", "LTS", "SKT", "cancelled" 
"2013-08-04", "MTR24", "FAO", "HAN", "unknown" 
"2013-08-12", "WSU12", "LUF", "TLV", "cancelled" 
"2013-01-03", "MDU27", "AMM", "FNA", "scheduled" 
"2013-06-02", "GFC10", "OMA", "ALP", "scheduled" 
"2013-08-27", "MW12", "NBE", "YWG", "landed" 
"2013-11-13", "PON18", "HIB", "MBS", "unknown" 
"2013-12-21", "BHO29", "SSC", "MXP", "unknown" 
"2013-06-14", "BUH20", "BWI", "YWG", "active" 
"2013-06-01", "RP27", "DAR", "NGB", "scheduled" 
"2013-09-23", "ARS15", "KRK", "PRG", "scheduled" 
"2013-09-23", "EAI38", "DHA", "MMX", "landed" 
"2013-01-13", "MPC23", "FFD", "BRE", "active" 
"2013-08-18", "Y445", "LIR", "LIS", "unknown" 
"2013-01-22", "HK80", "STL", "LTK", "cancelled" 
"2013-04-10", "XBC12", "CLE", "YWG", "unknown" 
"2013-12-21", "WEB63", "CWB", "HAJ", "unknown" 
"2013-06-08", "AT36", "SAL", "PVG", "unknown" 
"2013-02-13", "SUX23", "DSA", "MRU", "landed" 
"2013-07-23", "MH96", "GRJ", "CTA", "cancelled" 
"2013-01-13", "TZ32", "SVO", "CHS", "active" 
"2013-10-27", "GDW27", "GRU", "FTW", "scheduled" 
"2013-07-08", "KAH22", "BKK", "JAN", "scheduled" 
"2013-02-08", "ALK13", "SIP", "PIT", "landed" 
"2013-07-11", "GOF24", "HMO", "CGY", "scheduled" 
"2013-03-12", "DPI27", "KIX", "LCA", "active" 
"2013-06-25", "J714", "GUA", "KRK", "unknown" 
"2013-12-24", "AIG18", "MVD", "NBO", "active" 
"2013-07-23", "TCI26", "TSF", "TSF", "scheduled" 
"2013-05-16", "SBA16", "NWI", "HRK", "cancelled" 
"2013-03-11", "EET56", "TOS", "VIE", "active" 
"2013-10-22", "AS19", "ROB", "MAO", "scheduled" 
"2013-06-27", "LF10", "SOQ", "GRV", "active" 
"2013-10-11", "KFS30", "TAS", "VRN", "unknown" 
"2013-02-16", "GSL53", "BCN", "DPS", "scheduled" 
"2013-08-22", "EE72", "GLA", "SAW", "landed" 
"2013-06-27", "ZFZ21", "PKX", "CTU", "landed" 
"2013-09-28", "AIK27", "LGG", "HIB", "landed" 
"2013-05-14", "HRQ17", "ERI", "LKZ", "landed" 
"2013-02-04", "CSA11", "DAR", "MED", "scheduled" 
"2013-07-15", "SRL29", "FLL", "CLT", "cancelled" 
"2013-09-19", "G311", "DTW", "SDQ", "active" 
"2013-07-21", "ANM12", "MUO", "YUL", "unknown" 
"2013-09-19", "SSA20", "PAM", "ABV", "unknown" 
"2013-09-03", "BTQ24", "DAB", "BLA", "active" 
"2013-08-19", "MAI22", "MSP", "BFI", "unknown" 
"2013-08-15", "HRA20", "KTW", "OPO", "active" 
"2013-09-05", "CX27", "TSN", "FLL", "unknown" 
"2013-08-20", "BD83", "ARN", "MAO", "cancelled" 
"2013-03-13", "CAQ15", "SUX", "MCT", "cancelled" 
"2013-07-04", "EGJ21", "BUD", "BZZ", "cancelled" 
"2013-06-05", "JO17", "SKP", "NIM", "landed" 
"2013-06-05", "BR25", "PMO", "ULN", "cancelled" 
"2013-01-17", "FH25", "AGS", "ORY", "unknown" 
"2013-04-26", "OFF26", "ICT", "LTX", "cancelled" 
"2013-02-26", "CSM20", "ABZ", "TYS", "landed" 
"2013-06-20", "SKI25", "MBS", "EDW", "landed" 
"2013-03-07", "BAR24", "SKG", "KTM", "unknown" 
"2013-03-16", "NCE51", "NCE", "HMO", "landed" 
"2013-03-22", "PRO23", "SJD", "KZN", "scheduled" 
"2013-12-24", "TNS23", "SAV", "AFW", "cancelled" 
"2013-10-24", "KO24", "VRN", "TUL", "cancelled" 
"2013-06-11", "T326", "BSR", "SJU", "scheduled" 
"2013-08-09", "Y420", "MBS", "BOS", "landed" 
"2013-02-26", "ASC28", "HKG", "SJC", "landed" 
"2013-01-22", "ICH32", "EIN", "PDX", "unknown" 
"2013-06-01", "VCQ16", "SMF", "DTW", "unknown" 
"2013-09-04", "GHA13", "BHX", "GRU", "landed" 
"2013-07-03", "N511", "SAN", "OKC", "landed" 
"2013-03-09", "BAA28", "DFW", "LGW", "active" 
"2013-09-18", "WWI20", "LKZ", "DTM", "active" 
"2013-07-07", "OB30", "DSS", "DAB", "cancelled" 
"2013-01-14", "MUQ94", "MAO", "NCL", "scheduled" 
"2013-03-20", "S373", "MCF", "DUB", "cancelled" 
"2013-11-01", "PVA11", "LLA", "NAY", "unknown" 
"2013-02-03", "WSK12", "POZ", "PHF", "active" 
"2013-02-05", "SH37", "SGN", "DSA", "landed" 
"2013-08-03", "OMN28", "LGW", "CAG", "landed" 
"2013-10-26", "NQ26", "CWB", "SGN", "active" 
"2013-06-13", "KZ73", "LIR", "AMA", "cancelled" 
"2013-03-09", "TEN20", "YYJ", "RND", "unknown" 
"2013-03-11", "TRQ14", "EIN", "PMI", "cancelled" 
"2013-08-18", "T974", "AGS", "MBA", "unknown" 
"2013-09-19", "DY23", "BLR", "RSW", "scheduled" 
"2013-04-02", "J757", "AVL", "YNT", "scheduled" 
"2013-08-28", "NZ18", "ROA", "SHA", "scheduled" 
"2013-06-05", "MVA23", "YYZ", "ERI", "cancelled" 
"2013-05-12", "IEX23", "TCM", "MED", "cancelled" 
"2013-09-08", "G315", "KGF", "NNG", "landed" 
"2013-05-11", "Y425", "ABV", "TUN", "scheduled" 
"2013-08-11", "CCA21", "TRV", "RAR", "unknown" 
"2013-08-08", "AIM43", "SID", "BSB", "unknown" 
"2013-04-22", "K330", "JNB", "MBA", "scheduled" 
"2013-05-12", "HIQ10", "PRG", "AVL", "unknown" 
"2013-09-22", "WNG19", "CIA", "FMO", "landed" 
"2013-08-21", "JAM31", "IST", "CEB", "landed" 
"2013-12-04", "XAS55", "UIO", "ANC", "cancelled" 
"2013-01-24", "CSM18", "GOT", "SFO", "cancelled" 
"2013-04-13", "SKM66", "KUV", "MCI", "cancelled" 
"2013-03-01", "EE19", "JAN", "NBE", "scheduled" 
"2013-05-20", "TSQ30", "SFB", "DUS", "unknown" 
"2013-01-02", "AS16", "DAR", "AVL", "scheduled" 
"2013-12-06", "PO22", "JUB", "TCM", "unknown" 
"2013-03-07", "LH30", "DFW", "IAH", "scheduled" 
"2013-09-17", "STF29", "SAT", "LLA", "active" 
"2013-07-17", "FP21", "STR", "EMA", "unknown" 
"2013-12-07", "K822", "COK", "HRK", "landed" 
"2013-09-23", "AKQ18", "FWA", "CTS", "cancelled" 
"2013-05-28", "LU12", "LGA", "HGA", "unknown" 
"2013-12-09", "FOR14", "ATL", "GRJ", "scheduled" 
"2013-12-22", "CAZ16", "GOA", "SVX", "active" 
"2013-12-08", "QY13", "OTP", "CRW", "landed" 
"2013-06-26", "GX13", "PVR", "SFB", "unknown" 
"2013-01-16", "LOS14", "MHZ", "VKO", "scheduled" 
"2013-01-15", "WES23", "JED", "HIB", "landed" 
"2013-08-21", "MAV20", "DQM", "BRE", "cancelled" 
"2013-07-26", "GG27", "DCA", "EVN", "landed" 
"2013-08-15", "PAT30", "PRN", "LTS", "unknown" 
"2013-07-14", "INQ12", "POM", "HAN", "scheduled" 
"2013-04-26", "TUL11", "HAN", "BZZ", "cancelled" 
"2013-05-13", "RIV17", "PAM", "SDQ", "landed" 
"2013-02-07", "C628", "PHX", "DAD", "cancelled" 
"2013-07-04", "HEU72", "KHH", "HRG", "active" 
"2013-11-22", "LHA14", "GBE", "EVN", "cancelled" 
"2013-06-04", "XK90", "DJJ", "NDJ", "scheduled" 
"2013-06-11", "SEG90", "MPM", "TUS", "landed" 
"2013-06-23", "NJ14", "CMN", "XIY", "landed" 
"2013-10-21", "GV17", "CTU", "SHE", "landed" 
"2013-07-05", "SK20", "CMH", "TXL", "cancelled" 
"2013-03-01", "SU17", "BOH", "CJU", "cancelled" 
"2013-02-22", "LC30", "BLV", "BGY", "landed" 
"2013-12-25", "H217", "DEL", "CKG", "active" 
"2013-08-19", "MDU30", "PVG", "MFM", "unknown" 
"2013-07-12", "TCI26", "PSA", "SXM", "landed" 
"2013-02-01", "ARZ30", "LKZ", "GUA", "landed" 
"2013-11-02", "XAE10", "UBN", "HRE", "landed" 
"2013-09-21", "BD10", "MKE", "CCU", "unknown" 
"2013-11-01", "SQ19", "YYZ", "TUN", "cancelled" 
"2013-12-25", "TTM17", "GYD", "GIG", "scheduled" 
"2013-07-01", "PEA61", "BEL", "ACC", "active" 
"2013-06-04", "F816", "CUZ", "HTS", "landed" 
"2013-01-23", "BM21", "NAY", "CGN", "landed" 
"2013-02-26", "ASD28", "HNL", "MSY", "unknown" 
"2013-01-16", "RHA22", "LUF", "LPA", "landed" 
"2013-04-21", "NBQ26", "DAR", "LIT", "cancelled" 
"2013-11-18", "CLF22", "NWI", "XMN", "cancelled" 
"2013-08-11", "EUQ29", "MTY", "PMI", "unknown" 
"2013-03-03", "SH44", "MIA", "CPH", "cancelled" 
"2013-10-27", "R329", "LLA", "MCI", "landed" 
"2013-08-13", "NLQ10", "ZNZ", "PAM", "active" 
"2013-08-03", "SYM12", "YYT", "BSB", "landed" 
"2013-05-05", "LGQ25", "LKZ", "NBE", "unknown" 
"2013-03-05", "CAC18", "ONT", "TPE", "landed" 
"2013-11-27", "ZE28", "AUH", "RSW", "scheduled" 
"2013-05-28", "ARI98", "CGO", "RST", "unknown" 
"2013-11-26", "EJQ21", "POM", "KIX", "scheduled" 
"2013-03-09", "CAF23", "MRS", "GZT", "active" 
"2013-03-09", "IR84", "HRB", "MUO", "unknown" 
"2013-02-20", "EUQ50", "GMP", "PRG", "active" 
"2013-09-23", "EAT34", "VIE", "SZL", "active" 
"2013-10-12", "Z3Q16", "PHL", "DLH", "unknown" 
"2013-01-13", "FAA53", "FLL", "GYD", "unknown" 
"2013-09-06", "IRQ12", "BKO", "ADA", "landed" 
"2013-06-16", "TA17", "ATQ", "CVG", "cancelled" 
"2013-01-04", "VAG14", "DKR", "BSR", "unknown" 
"2013-03-02", "BUR40", "NGO", "PKX", "active" 
"2013-11-12", "NFA10", "DSM", "VDA", "unknown" 
"2013-01-05", "EZ19", "ERZ", "MUC", "scheduled" 
"2013-05-07", "WWI14", "ORY", "WUH", "landed" 
"2013-04-09", "VL71", "OVB", "JLN", "landed" 
"2013-07-04", "ZW30", "NGB", "SMF", "cancelled" 
"2013-04-07", "WM27", "FSM", "TAS", "active" 
"2013-12-28", "OAK21", "KUL", "RNO", "scheduled" 
"2013-05-26", "PON29", "BUD", "PBI", "active" 
"2013-02-03", "COK12", "OVB", "AMA", "unknown" 
"2013-01-07", "ANI79", "BFS", "GSP", "cancelled" 
"2013-02-05", "PP15", "FIH", "AUH", "unknown" 
"2013-01-12", "KX30", "PNH", "CHA", "landed" 
"2013-06-10", "CO79", "LFI", "ADB", "scheduled" 
"2013-11-10", "HAR26", "HAV", "BTS", "cancelled" 
"2013-02-07", "HPZ17", "BAD", "KBP", "unknown" 
"2013-04-19", "VR14", "MUC", "MDW", "landed" 
"2013-02-20", "APY30", "LEX", "MCF", "cancelled" 
"2013-04-14", "FBI19", "FFO", "FNA", "landed" 
"2013-03-14", "RRT17", "KUV", "SXM", "scheduled" 
"2013-09-11", "CPQ22", "KGL", "SKP", "unknown" 
"2013-09-25", "RHA22", "CWL", "DAR", "cancelled" 
"2013-11-17", "SAQ23", "BOI", "ULN", "cancelled" 
"2013-01-16", "NYH10", "OSL", "CTS", "scheduled" 
"2013-01-14", "EFQ15", "NAS", "DAB", "cancelled" 
"2013-07-22", "STZ32", "LPA", "GDL", "unknown" 
"2013-02-01", "NAT56", "ALA", "TPA", "cancelled" 
"2013-12-20", "SPH31", "LOS", "KJA", "unknown" 
"2013-06-15", "BAH18", "TCM", "JUB", "cancelled" 
"2013-07-19", "GSQ30", "HNL", "IKA", "unknown" 
"2013-12-24", "CLQ10", "NRT", "KIN", "scheduled" 
"2013-12-17", "KAH28", "JAX", "CMH", "active" 
"2013-05-04", "BAT32", "ZAG", "LTX", "landed" 
"2013-05-06", "GUL22", "HSV", "PRG", "unknown" 
"2013-11-10", "IA22", "PIA", "ACC", "scheduled" 
"2013-01-11", "APN18", "HRI", "LBB", "unknown" 
"2013-05-06", "NAP30", "MHZ", "CGO", "active" 
"2013-09-21", "CTL17", "MRS", "MPM", "landed" 
"2013-12-03", "GIQ21", "HAK", "AUS", "active" 
"2013-08-14", "BMT31", "DLM", "TPE", "cancelled" 
"2013-01-12", "TXA28", "KIX", "BLV", "active" 
"2013-10-26", "RSQ25", "ZRH", "AKT", "active" 
"2013-01-16", "IOW14", "GSB", "SIN", "active" 
"2013-05-05", "GIQ95", "AFW", "ATQ", "scheduled" 
"2013-04-17", "N814", "HNL", "CRK", "unknown" 
"2013-09-03", "CRP99", "TCM", "YVR", "active" 
"2013-11-12", "VL22", "DQM", "WNZ", "active" 
"2013-04-04", "CIQ12", "AAP", "BKO", "cancelled" 
"2013-05-16", "DAU12", "CRK", "GUA", "cancelled" 
"2013-09-07", "NEB11", "SJC", "LOS", "landed" 
"2013-02-19", "MET61", "OSN", "MTY", "landed" 
"2013-08-05", "NEV30", "DOV", "GEG", "landed" 
"2013-02-11", "HUB19", "TIK", "KUF", "landed" 
"2013-09-16", "NPT18", "YEG", "LIS", "unknown" 
"2013-03-18", "BIR29", "DEL", "SJJ", "landed" 
"2013-02-02", "AOQ25", "ORK", "BOI", "active" 
"2013-06-19", "LGQ13", "LOS", "RIX", "scheduled" 
"2013-11-03", "SYB30", "IAH", "CVG", "scheduled" 
"2013-04-25", "CIQ13", "DEL", "LGW", "unknown" 
"2013-08-03", "KZ98", "VCE", "SAV", "cancelled" 
"2013-10-11", "PDQ76", "WDH", "MTY", "active" 
"2013-01-09", "WI22", "BOJ", "OKO", "landed" 
"2013-11-03", "OFF27", "HEL", "PVR", "unknown" 
"2013-05-08", "SE27", "CIA", "RST", "active" 
"2013-04-16", "TLQ16", "BOS", "NUE", "cancelled" 
"2013-08-09", "DHQ32", "NKC", "PHL", "scheduled" 
"2013-02-14", "TIQ11", "PWM", "LCA", "scheduled" 
"2013-09-16", "GWA43", "ADD", "RDU", "unknown" 
"2013-08-01", "MYQ18", "ADL", "KEF", "cancelled" 
"2013-07-05", "TSF12", "MLU", "XMN", "scheduled" 
"2013-12-07", "CRP68", "GRV", "LAD", "scheduled" 
"2013-03-07", "INA19", "ZNZ", "RST", "active" 
"2013-01-26", "Q415", "IAH", "MCF", "landed" 
"2013-07-18", "SCO25", "IAD", "FTW", "unknown" 
"2013-01-03", "CTQ17", "ODS", "SFB", "cancelled" 
"2013-01-23", "RV28", "RJTT", "SJU", "cancelled" 
"2013-01-13", "XDE32", "MLE", "PVR", "unknown" 
"2013-07-12", "T927", "GRJ", "SKG", "cancelled" 
"2013-01-06", "AJQ89", "MEL", "BEL", "cancelled" 
"2013-02-03", "JZ15", "BLA", "SZL", "unknown" 
"2013-02-07", "ATQ26", "NCE", "BKO", "scheduled" 
"2013-10-05", "NPA29", "LBB", "EVN", "cancelled" 
"2013-09-12", "WS55", "DAM", "HGH", "unknown" 
"2013-12-06", "ECI19", "PAM", "PDL", "unknown" 
"2013-01-06", "WAW15", "ACC", "KWL", "landed" 
"2013-08-09", "SPQ22", "TIA", "KWI", "active" 
"2013-10-22", "POA24", "CGK", "LTN", "scheduled" 
"2013-02-14", "MTX11", "CCU", "ABV", "unknown" 
"2013-05-03", "EMP30", "ADL", "ATL", "scheduled" 
"2013-01-19", "RG18", "IND", "RIC", "unknown" 
"2013-01-12", "ZMZ25", "FWA", "TFN", "active" 
"2013-08-23", "HAQ57", "HKG", "RNO", "scheduled" 
"2013-06-05", "BW28", "MLU", "LCA", "active" 
"2013-01-15", "TRR68", "BTS", "BAD", "landed" 
"2013-09-09", "VEZ41", "SKG", "GCM", "active" 
"2013-07-22", "HAR22", "FLL", "STR", "scheduled" 
"2013-06-16", "SSQ22", "OKA", "OPO", "scheduled" 
"2013-09-20", "AR19", "OSN", "LTK", "cancelled" 
"2013-08-15", "BNQ24", "SGN", "PVD", "scheduled" 
"2013-02-15", "NEQ14", "TIK", "ZIA", "cancelled" 
"2013-02-08", "SX60", "PIT", "JLN", "unknown" 
"2013-04-12", "FT12", "DAL", "HMO", "scheduled" 
"2013-08-19", "POQ44", "EBB", "BOS", "landed" 
"2013-03-25", "EHA40", "PVD", "CUN", "cancelled" 
"2013-12-25", "DL95", "CHC", "POM", "cancelled" 
"2013-10-13", "XDA28", "AMS", "AAL", "cancelled" 
"2013-06-13", "HSV16", "TLS", "TBZ", "unknown" 
"2013-10-12", "PKQ23", "DFW", "MUC", "cancelled" 
"2013-11-14", "REA19", "SHO", "AKL", "landed" 
"2013-11-08", "NCE11", "COS", "HRE", "active" 
"2013-03-02", "REA12", "GPT", "CSX", "cancelled" 
"2013-11-06", "GX12", "RJTT", "DLC", "landed" 
"2013-08-18", "E021", "SUU", "NDJ", "unknown" 
"2013-07-11", "XY22", "NGO", "OKC", "unknown" 
"2013-02-08", "CH24", "CGK", "LCK", "unknown" 
"2013-03-07", "BY44", "HRI", "END", "cancelled" 
"2013-03-07", "CLF19", "POZ", "ALC", "unknown" 
"2013-04-21", "GCQ25", "GYD", "SJU", "cancelled" 
"2013-08-13", "K225", "SNN", "DEN", "landed" 
"2013-12-26", "STG54", "FWA", "FRA", "landed" 
"2013-01-14", "CET22", "GRB", "ICT", "scheduled" 
"2013-05-08", "TXA93", "PTY", "JAN", "landed" 
"2013-05-23", "XDA19", "POZ", "BFS", "landed" 
"2013-12-10", "TAF19", "KOJ", "NGB", "active" 
"2013-03-18", "LGQ16", "HRI", "BUF", "cancelled" 
"2013-09-22", "XAA17", "BRU", "LED", "scheduled" 
"2013-06-14", "PRO96", "MSP", "UBN", "unknown" 
"2013-06-01", "Q532", "SYD", "BRE", "scheduled" 
"2013-05-25", "TXE19", "CMN", "GVA", "landed" 
"2013-06-07", "AND10", "ERI", "SMF", "unknown" 
"2013-01-09", "DAN20", "DBQ", "SPI", "active" 
"2013-09-09", "RMV32", "LEJ", "CGH", "cancelled" 
"2013-06-24", "III26", "SSC", "HTS", "unknown" 
"2013-11-03", "EW25", "REP", "PUS", "active" 
"2013-12-28", "KAH35", "ZIA", "DVO", "active" 
"2013-05-06", "XBZ19", "BRI", "MVD", "unknown" 
"2013-11-19", "POA12", "SUS", "MED", "scheduled" 
"2013-02-16", "PNM51", "EDI", "POM", "landed" 
"2013-04-25", "ATX28", "ESB", "MGM", "cancelled" 
"2013-01-07", "BOI41", "EWR", "RIC", "active" 
"2013-07-22", "AUX30", "DCA", "YYJ", "scheduled" 
"2013-01-07", "VIG18", "WAW", "RST", "cancelled" 
"2013-06-07", "SS51", "KUV", "TAS", "scheduled" 
"2013-11-04", "GUL10", "IND", "TBZ", "active" 
"2013-03-21", "BDQ42", "HIB", "MRS", "active" 
"2013-06-09", "J590", "BAB", "GRU", "landed" 
"2013-11-04", "SCN24", "LEJ", "DJJ", "cancelled" 
"2013-01-06", "AIK16", "TUL", "BHX", "active" 
"2013-06-06", "XBT11", "VNO", "PTP", "unknown" 
"2013-03-06", "WAR16", "FAO", "AKT", "cancelled" 
"2013-12-25", "SCY13", "RNO", "LED", "cancelled" 
"2013-11-12", "ARM30", "ABZ", "SJC", "unknown" 
"2013-07-18", "JXQ18", "PDX", "ATH", "cancelled" 
"2013-12-06", "OHA20", "MRS", "OSN", "active" 
"2013-03-24", "LSQ30", "COS", "LBA", "unknown" 
"2013-04-05", "NAT15", "SYD", "RJTT", "unknown" 
"2013-11-26", "III21", "DYS", "BHM", "landed" 
"2013-11-09", "RV21", "SSC", "RPLL", "landed" 
"2013-04-23", "WET29", "LLA", "FCO", "scheduled" 
"2013-07-15", "XBF13", "XMN", "COS", "cancelled" 
"2013-01-27", "G720", "LAX", "MGE", "cancelled" 
"2013-10-12", "OD32", "DLH", "TZX", "cancelled" 
"2013-04-17", "KZ24", "CLE", "FTW", "cancelled" 
"2013-06-15", "BF71", "SUB", "HAJ", "scheduled" 
"2013-09-27", "COK32", "DAB", "ABV", "landed" 
"2013-11-23", "KA30", "CEB", "VPS", "landed" 
"2013-01-12", "ALU22", "LCA", "KHV", "unknown" 
"2013-06-14", "V914", "BOM", "ISB", "scheduled" 
"2013-04-07", "MUQ27", "TCM", "LUF", "cancelled" 
"2013-06-16", "MNZ30", "CBM", "ROC", "landed" 
"2013-08-26", "TFQ22", "KGL", "YUL", "scheduled" 
"2013-07-15", "CHE34", "GZT", "MGE", "unknown" 
"2013-01-13", "PRQ43", "LAX", "ROB", "unknown" 
"2013-01-06", "SH25", "ARN", "JAX", "scheduled" 
"2013-05-08", "WS27", "FCO", "SPS", "active" 
"2013-06-11", "PER16", "DOH", "MLE", "cancelled" 
"2013-11-11", "JF21", "HGA", "KGF", "cancelled" 
"2013-09-28", "XAA13", "NBE", "MHT", "scheduled" 
"2013-09-03", "NYH25", "KIN", "YEG", "scheduled" 
"2013-11-25", "BN81", "BAB", "IND", "cancelled" 
"2013-02-09", "F949", "SKT", "YYJ", "unknown" 
"2013-02-27", "SUA18", "LGW", "AGS", "unknown" 
"2013-02-27", "TRI19", "SKA", "KRT", "cancelled" 
"2013-05-10", "JAQ21", "AGS", "BAB", "active" 
"2013-05-10", "BOI10", "ATQ", "BZE", "cancelled" 
"2013-04-22", "ON26", "PMO", "MNH", "landed" 
"2013-04-08", "TSI18", "DTW", "FTW", "landed" 
"2013-01-05", "GRO29", "UIO", "GRU", "unknown" 
"2013-04-17", "ATT31", "PRN", "QUO", "cancelled" 
"2013-03-06", "POC83", "PER", "CTS", "landed" 
"2013-03-28", "ATH81", "NAY", "SAW", "active" 
"2013-10-03", "OJ24", "FKB", "SCQ", "unknown" 
"2013-09-19", "BA89", "SAW", "RDU", "landed" 
"2013-07-03", "EV14", "SAL", "TLL", "active" 
"2013-02-19", "QY88", "ADB", "OSL", "scheduled" 
"2013-02-07", "VW26", "RAR", "KRK", "unknown" 
"2013-05-19", "GWE42", "FWA", "LPA", "landed" 
"2013-08-27", "CEQ96", "MCT", "IST", "active" 
"2013-01-23", "NG11", "VRA", "BOO", "landed" 
"2013-03-11", "COK29", "BGW", "KWI", "unknown" 
"2013-06-03", "MPA25", "YYJ", "HKT", "landed" 
"2013-08-01", "AIN42", "TLH", "SKG", "cancelled" 
"2013-01-28", "CMR31", "KTW", "GRB", "active" 
"2013-03-20", "STQ31", "BCN", "BGW", "landed" 
"2013-07-04", "RAY32", "JFK", "GOA", "unknown" 
"2013-09-10", "EV24", "AKL", "XIY", "unknown" 
"2013-02-20", "RB49", "OPO", "LGA", "scheduled" 
"2013-04-09", "B027", "VBG", "LCA", "scheduled" 
"2013-11-22", "CAM31", "MEL", "ESB", "landed" 
"2013-10-10", "WRA29", "SDF", "ASB", "landed" 
"2013-07-26", "WGQ23", "PMO", "FIH", "landed" 
"2013-09-16", "PRR27", "BOH", "SCL", "unknown" 
"2013-10-27", "HIQ13", "AGP", "GIG", "cancelled" 
"2013-07-28", "PON30", "YYT", "AFW", "active" 
"2013-01-01", "K228", "MHD", "AUS", "active" 
"2013-10-27", "GRA15", "GDN", "CDG", "landed" 
"2013-03-25", "MNA17", "TGD", "LBA", "landed" 
"2013-05-04", "SNK41", "SRQ", "TRN", "cancelled" 
"2013-03-05", "BHO30", "ULN", "ADD", "unknown" 
"2013-10-13", "PAT14", "LED", "SKT", "landed" 
"2013-05-09", "CAP14", "LFT", "NBE", "unknown" 
"2013-04-05", "CPQ39", "QUO", "QUO", "scheduled" 
"2013-03-13", "STA62", "EMA", "CHS", "cancelled" 
"2013-12-28", "MAV31", "BLV", "EMA", "unknown" 
"2013-02-25", "CHE16", "AGS", "BCN", "cancelled" 
"2013-11-13", "GKQ53", "DAR", "BEY", "landed" 
"2013-09-27", "PV19", "BHD", "HTS", "cancelled" 
"2013-09-27", "AXQ18", "HGA", "KWI", "landed" 
"2013-08-21", "MAQ18", "SLC", "PUJ", "active" 
"2013-08-06", "AWA70", "HGA", "TCM", "cancelled" 
"2013-11-12", "MA28", "CUZ", "MCF", "scheduled" 
"2013-03-04", "SOE27", "CHA", "RIC", "scheduled" 
"2013-03-12", "OWS21", "YNT", "NIM", "unknown" 
"2013-08-13", "SPH16", "GDL", "MAO", "landed" 
